Type                                  Module                      Label             Process        Full Name                                              Split level
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightBestGsfNLayerITL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightBestGsfNLayerITL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightBestGsfNLayerITUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightBestGsfNLayerITUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeSigmavvL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeSigmavvL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeSigmavvUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeSigmavvUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeSigmawwL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeSigmawwL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeSigmawwUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeSigmawwUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightClusterShapeUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightClusterShapeUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightEcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightEcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightEcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightEcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfDetaL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfDetaL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfDetaUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfDetaUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfDphiL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfDphiL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfDphiUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfDphiUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfOneOEMinusOneOPL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfOneOEMinusOneOPL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfOneOEMinusOneOPUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfOneOEMinusOneOPUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfTrackIsoFromL1TracksL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfTrackIsoFromL1TracksL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfTrackIsoFromL1TracksUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfTrackIsoFromL1TracksUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfTrackIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfTrackIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightGsfTrackIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightGsfTrackIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHEL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHEL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHEUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHEUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHgcalHEL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHgcalHEL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHgcalHEUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHgcalHEUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHgcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHgcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightHgcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightHgcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightPMS2L1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightPMS2L1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightPMS2UnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightPMS2UnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightPixelMatchL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightPixelMatchL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle32WPTightPixelMatchUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle32WPTightPixelMatchUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5DphiL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5DphiL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5DphiUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5DphiUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightBestGsfChi2L1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightBestGsfChi2L1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightBestGsfChi2UnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightBestGsfChi2UnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightBestGsfNLayerITL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightBestGsfNLayerITL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightBestGsfNLayerITUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightBestGsfNLayerITUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeSigmavvL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeSigmavvL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeSigmavvUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeSigmavvUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeSigmawwL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeSigmawwL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeSigmawwUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeSigmawwUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightClusterShapeUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightClusterShapeUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightEcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightEcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightEcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightEcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfDetaL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfDetaL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfDetaUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfDetaUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfDphiL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfDphiL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfDphiUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfDphiUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfOneOEMinusOneOPL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfOneOEMinusOneOPL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfOneOEMinusOneOPUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfOneOEMinusOneOPUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfTrackIsoFromL1TracksL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfTrackIsoFromL1TracksL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfTrackIsoFromL1TracksUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfTrackIsoFromL1TracksUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfTrackIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfTrackIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightGsfTrackIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightGsfTrackIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHEL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHEL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHEUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHEUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHgcalHEL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHgcalHEL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHgcalHEUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHgcalHEUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHgcalIsoL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHgcalIsoL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightHgcalIsoUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightHgcalIsoUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightPMS2L1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightPMS2L1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightPMS2UnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightPMS2UnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightPixelMatchL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightPixelMatchL1SeededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltEle5WPTightPixelMatchUnseededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltEle5WPTightPixelMatchUnseededFilter__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltHpsDoublePFTau35MediumDitauWPDeepTau"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltHpsDoublePFTau35MediumDitauWPDeepTau__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltHpsDoublePFTau40TrackPt1MediumChargedIsolation"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltHpsDoublePFTau40TrackPt1MediumChargedIsolation__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltHpsPFTauTrack"          ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltHpsPFTauTrack__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL1SingleMuFiltered5"    ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL1SingleMuFiltered5__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL1TkDoubleMuFiltered7"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL1TkDoubleMuFiltered7__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL1TkSingleMuFiltered15"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL1TkSingleMuFiltered15__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL1TkSingleMuFiltered22"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL1TkSingleMuFiltered22__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL1TripleMuFiltered3"    ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL1TripleMuFiltered3__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3crIsoL1TkSingleMu22L3f24QL3pfecalIsoFiltered0p41"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3crIsoL1TkSingleMu22L3f24QL3pfecalIsoFiltered0p41__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3crIsoL1TkSingleMu22L3f24QL3pfhcalIsoFiltered0p40"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3crIsoL1TkSingleMu22L3f24QL3pfhcalIsoFiltered0p40__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3crIsoL1TkSingleMu22L3f24QL3pfhgcalIsoFiltered4p70"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3crIsoL1TkSingleMu22L3f24QL3pfhgcalIsoFiltered4p70__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3crIsoL1TkSingleMu22L3f24QL3trkIsoRegionalNewFiltered0p07EcalHcalHgcalTrk"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3crIsoL1TkSingleMu22L3f24QL3trkIsoRegionalNewFiltered0p07EcalHcalHgcalTrk__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1DoubleMu155fFiltered17"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1DoubleMu155fFiltered17__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1DoubleMu155fFiltered37"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1DoubleMu155fFiltered37__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1DoubleMu155fPreFiltered27"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1DoubleMu155fPreFiltered27__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1DoubleMu155fPreFiltered8"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1DoubleMu155fPreFiltered8__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1TkSingleMu22L3Filtered24Q"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1TkSingleMu22L3Filtered24Q__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1TkSingleMu22L3Filtered50Q"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1TkSingleMu22L3Filtered50Q__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1TkTripleMu533L31055DZFiltered0p2"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1TkTripleMu533L31055DZFiltered0p2__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1TkTripleMu533L3Filtered1055"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1TkTripleMu533L3Filtered1055__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltL3fL1TkTripleMu533PreFiltered555"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltL3fL1TkTripleMu533PreFiltered555__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiCentralJetQuad30MaxEta2p4"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiCentralJetQuad30MaxEta2p4__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiCentralJetsQuad30HT200MaxEta2p4"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiCentralJetsQuad30HT200MaxEta2p4__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiCentralJetsQuad30HT330MaxEta2p4"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiCentralJetsQuad30HT330MaxEta2p4__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiHT1070"          ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiHT1070__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiJetForBtagSelectorEta2p4"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiJetForBtagSelectorEta2p4__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiMETTypeOne140"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiMETTypeOne140__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPFPuppiMHT140"          ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPFPuppiMHT140__HLT     1
trigger::TriggerFilterObjectWithRefs   "hltPhoton108EBTightIDTightIsoClusterShapeL1SeededFilter"   ""                "HLT"          triggerTriggerFilterObjectWithRefs_hltPhoton108EBTightIDTightIsoClusterShapeL1SeededFilter__HLT     1
